track_id,tempo,time_signature,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,valence,liveness
TRAEOUQ128F9322E73,122.684,4.0,0.654,0.713,4.0,-9.784,0.0515,0.348,0.0,0.832,0.507
TRAEOVG12903CEDD3A,84.245,4.0,0.301,0.508,0.0,-9.654,0.0409,0.668,0.44,0.0546,0.27
TRAEPAW128F4285BAB,73.371,4.0,0.62,0.234,0.0,-13.278,0.0452,0.471,0.000659,0.199,0.116
TRAEPGH128F9343CD8,115.677,4.0,0.866,0.772,7.0,-6.014,0.0878,0.0419,0.0,0.933,0.0575
TRAEPGQ128F932AE6D,93.557,4.0,0.465,0.308,3.0,-14.638,0.0264,0.635,0.00119,0.392,0.127
TRAEPIY128E0786AB7,125.488,3.0,0.614,0.545,1.0,-13.011,0.92,0.501,0.0,0.321,0.861
TRAEPPP128F92F11E8,181.933,4.0,0.598,0.706,1.0,-5.69,0.0514,0.102,4.34e-06,0.625,0.114
TRAEQAC128F92FF871,102.011,4.0,0.574,0.343,11.0,-11.654,0.0248,0.724,0.0,0.244,0.164
TRAEQOS128F92EFD47,124.158,3.0,0.433,0.473,5.0,-8.237,0.0289,0.798,7.4e-05,0.145,0.105
TRAEQOW128F42521E3,108.639,4.0,0.672,0.573,7.0,-11.31,0.93,0.846,1.18e-06,0.564,0.891
TRAEQPB128F1475024,107.926,4.0,0.59,0.621,2.0,-9.421,0.0318,0.221,0.000491,0.827,0.108
TRAEQTU12903CC55A2,89.916,4.0,0.779,0.495,11.0,-12.289,0.163,0.636,0.00238,0.963,0.0556
TRAEQWJ12903CF5475,108.014,4.0,0.679,0.751,6.0,-6.467,0.0295,0.0727,9.35e-06,0.678,0.3
TRAEQZJ128F93522F8,106.615,4.0,0.283,0.562,2.0,-8.46,0.0342,0.128,0.000901,0.452,0.104
TRAEQZR128F92E9D73,148.532,4.0,0.549,0.376,2.0,-11.757,0.0376,0.904,0.00848,0.96,0.161
TRAERAC128F92E0186,124.022,4.0,0.688,0.796,4.0,-2.535,0.0822,0.045,0.0,0.757,0.179
TRAERCO128F4222C43,136.342,4.0,0.613,0.4,4.0,-13.052,0.0607,0.138,0.0,0.846,0.065
TRAERFO128F1481BBE,116.124,3.0,0.602,0.403,2.0,-11.726,0.029,0.349,0.0,0.472,0.249
TRAERMS128F427EC54,100.053,4.0,0.689,0.331,5.0,-8.322,0.0277,0.834,0.0121,0.547,0.107
TRAERNN12903CEABCE,80.206,4.0,0.282,0.968,9.0,-3.385,0.0953,0.641,0.0803,0.231,0.137
TRAEROB12903CE3E7D,147.317,4.0,0.452,0.819,11.0,-5.539,0.223,0.393,0.0,0.809,0.809
TRAEROM12903CB2814,159.359,4.0,0.525,0.906,4.0,-7.723,0.0482,0.0401,0.0,0.732,0.168
TRAERQB128F932563F,136.058,3.0,0.586,0.349,11.0,-10.748,0.0304,0.33,0.878,0.185,0.0902
TRAERST128F4266F90,155.46,3.0,0.643,0.381,7.0,-16.273,0.041,0.524,1.68e-05,0.34,0.0767
TRAERST128F4267A39,207.312,4.0,0.246,0.377,9.0,-15.553,0.0398,0.603,4.53e-06,0.407,0.987
TRAESDC12903CCEA5E,154.791,4.0,0.39,0.794,7.0,-7.471,0.0308,0.00748,2.48e-06,0.674,0.218
TRAESJK128E0792227,171.956,4.0,0.726,0.612,0.0,-5.024,0.379,0.0326,7.29e-06,0.496,0.292
TRAESJN128F92E38F1,127.548,4.0,0.737,0.543,6.0,-12.364,0.0491,0.702,0.000621,0.948,0.0713
TRAESQE128F92D0349,98.002,4.0,0.715,0.838,7.0,-3.348,0.0985,0.0129,4.6e-06,0.688,0.0598
TRAESRT12903CC70CE,110.023,4.0,0.627,0.957,6.0,-4.197,0.111,0.35,0.0,0.585,0.971
TRAESVN128F4213033,83.748,4.0,0.626,0.515,0.0,-13.801,0.927,0.641,0.0,0.658,0.719
TRAETAG128F93385AE,147.861,4.0,0.347,0.547,2.0,-8.685,0.0377,0.0307,0.0622,0.154,0.98
TRAETFX128F933CE66,115.902,4.0,0.805,0.53,9.0,-8.245,0.0486,0.0046,0.284,0.407,0.117
TRAETPY12903CF4D2F,96.746,4.0,0.133,0.977,9.0,-4.392,0.256,0.001,0.907,0.0373,0.416
TRAETTV12903CBBD09,164.578,3.0,0.352,0.587,0.0,-12.272,0.101,0.0732,0.711,0.412,0.267
TRAETWO128F4261792,106.091,3.0,0.817,0.316,5.0,-14.217,0.0487,0.922,1.31e-06,0.877,0.0735
TRAETWP128F421AD6A,122.135,4.0,0.826,0.783,7.0,-6.366,0.0306,0.515,0.000361,0.973,0.297
TRAETYC128F933BBF4,153.217,4.0,0.418,0.697,11.0,-4.565,0.169,0.404,0.0,0.588,0.348
TRAEUAX12903CA7635,90.059,4.0,0.915,0.409,11.0,-16.647,0.282,0.14,4.4e-06,0.726,0.241
TRAEUDO128F149CD13,130.721,4.0,0.546,0.802,4.0,-12.971,0.0358,0.854,0.663,0.0568,0.184
TRAEUGG128E07826F2,95.891,4.0,0.14,0.0316,10.0,-34.91,0.0401,0.289,0.879,0.0322,0.11
TRAEUJB128F427B76F,93.899,4.0,0.665,0.57,6.0,-10.831,0.0301,0.272,0.762,0.658,0.299
TRAEUMH128F42592BF,100.022,4.0,0.605,0.648,1.0,-9.466,0.0366,0.213,0.836,0.41,0.127
TRAEUPF12903CB6277,132.019,4.0,0.802,0.623,1.0,-13.494,0.0898,0.000912,0.909,0.0662,0.102
TRAEUVH128F422559A,122.01,4.0,0.865,0.487,7.0,-7.409,0.0459,0.173,0.0055,0.513,0.106
TRAEUYY128F9311B94,87.126,3.0,0.106,0.122,3.0,-19.052,0.0362,0.91,0.933,0.0675,0.101
TRAEUZZ128F931555B,106.323,4.0,0.728,0.2,10.0,-13.177,0.0299,0.602,0.0134,0.131,0.141
TRAEVEE12903CEB465,111.02,4.0,0.501,0.317,2.0,-11.29,0.0322,0.946,0.825,0.352,0.121
TRAEVHU128F92D9EA0,102.553,4.0,0.582,0.292,4.0,-11.14,0.0345,0.625,1.65e-05,0.0436,0.113
TRAEVIA12903CC3C37,121.736,4.0,0.337,0.95,2.0,-6.44,0.044,0.000149,0.0652,0.604,0.124
TRAEVIK12903CCC7E2,166.299,4.0,0.336,0.912,1.0,-6.448,0.179,0.00188,0.000815,0.644,0.143
TRAEVJH128F9340C1C,133.978,4.0,0.711,0.893,8.0,-3.677,0.0568,0.024,0.0,0.517,0.0951
TRAEVKG12903CE75F4,86.756,4.0,0.585,0.937,1.0,-7.427,0.319,0.0368,2.23e-06,0.49,0.07
TRAEVLC128F9306C77,78.35,4.0,0.465,0.99,9.0,-7.622,0.0528,0.779,0.552,0.0469,0.314
TRAEVLZ128F932D969,102.529,3.0,0.745,0.79,1.0,-13.214,0.056,0.396,0.969,0.253,0.186
TRAEVME128F92DF956,69.079,4.0,0.278,0.528,0.0,-7.731,0.0329,0.374,0.0,0.125,0.0914
TRAEVRI128F93608F3,123.983,4.0,0.668,0.544,0.0,-6.641,0.0425,0.349,0.0,0.552,0.104
TRAEVRU128F4263351,115.239,4.0,0.428,0.156,10.0,-12.29,0.0453,0.896,4.11e-05,0.403,0.0611
TRAEVYV128F4231BA7,103.349,4.0,0.442,0.128,5.0,-15.445,0.0376,0.859,1.67e-05,0.541,0.397
TRAEWEC128F421F5D9,96.519,4.0,0.786,0.267,0.0,-19.627,0.0796,0.884,0.915,0.81,0.114
TRAEWGT128F930A556,113.003,4.0,0.713,0.916,0.0,-6.528,0.0601,0.278,0.0,0.863,0.0588
TRAEWHH128F428F3AB,157.034,4.0,0.407,0.87,1.0,-4.51,0.0504,3.12e-05,0.366,0.464,0.092
TRAEWKQ128F427C3EC,98.601,4.0,0.562,0.774,2.0,-7.792,0.0236,0.0179,0.00272,0.826,0.075
TRAEWKS12903CB651D,104.02,4.0,0.628,0.759,2.0,-8.008,0.0398,0.118,0.0053,0.76,0.142
TRAEWLF128F42B1F89,109.997,4.0,0.8,0.682,8.0,-6.822,0.0879,0.00274,4.88e-05,0.677,0.252
TRAEWMF128F93080BE,207.532,4.0,0.405,0.871,2.0,-8.3,0.0634,0.689,5.79e-05,0.951,0.331
TRAEWQN128F4286306,94.797,4.0,0.508,0.5,0.0,-15.103,0.0501,0.261,6.85e-06,0.532,0.131
TRAEWQP128F9330AF7,174.127,4.0,0.656,0.667,6.0,-10.778,0.371,0.0581,0.0,0.954,0.0866
TRAEWQV128F427B9B2,117.928,4.0,0.384,0.443,7.0,-8.817,0.0315,0.333,0.74,0.146,0.125
TRAEWUR128F1456EAB,137.802,4.0,0.399,0.6,4.0,-11.86,0.0363,0.703,0.681,0.738,0.245
TRAEWVG128F428AC7F,101.545,4.0,0.322,0.868,3.0,-8.335,0.0557,3.55e-05,0.899,0.183,0.209
TRAEWXY128E0786183,130.005,4.0,0.664,0.832,11.0,-4.517,0.0439,5.87e-05,0.221,0.633,0.0661
TRAEXAN128EF354542,174.868,4.0,0.79,0.684,10.0,-10.906,0.464,0.119,7.8e-05,0.81,0.0707
TRAEXEA128F933C67D,125.151,4.0,0.338,0.825,9.0,-9.808,0.0452,0.00898,0.00103,0.713,0.0647
TRAEXGP128F4283791,73.777,3.0,0.205,0.106,7.0,-20.241,0.0447,0.934,0.956,0.0329,0.103
TRAEXHW128F92E2602,91.931,4.0,0.559,0.848,1.0,-5.378,0.267,0.0263,0.0,0.706,0.131
TRAEXLG128F932B2EC,143.298,4.0,0.191,0.976,1.0,-3.592,0.135,0.000572,0.0,0.313,0.284
TRAEXNK128F14901F8,59.304,3.0,0.817,0.304,1.0,-16.339,0.96,0.761,0.0,0.76,0.258
TRAEXSE128F4249171,178.082,3.0,0.233,0.667,7.0,-5.895,0.0336,0.123,0.00013,0.331,0.375
TRAEXTM128E07811E1,95.043,4.0,0.816,0.648,9.0,-8.709,0.395,0.423,0.00012,0.727,0.135
TRAEXXT128F427AF12,105.997,4.0,0.629,0.465,7.0,-11.428,0.0281,0.00724,0.802,0.143,0.113
TRAEXYP128F4231193,135.998,4.0,0.497,0.871,9.0,-4.908,0.0366,0.000122,0.288,0.339,0.246
TRAEYHF128F14B06D0,132.384,4.0,0.418,0.916,9.0,-6.679,0.0526,0.00268,0.706,0.662,0.346
TRAEYQC128F4239093,126.641,4.0,0.872,0.294,11.0,-13.057,0.0935,0.378,1.34e-06,0.486,0.101
TRAEYXM12903CF8B86,86.605,4.0,0.537,0.266,8.0,-15.47,0.0311,0.568,0.0,0.551,0.0817
TRAEZAZ128F930608E,82.521,4.0,0.766,0.493,9.0,-8.0,0.0533,0.414,0.0,0.945,0.158
TRAEZKA128F4282B79,154.95,4.0,0.597,0.765,2.0,-8.179,0.0504,0.316,0.0,0.707,0.18
TRAEZLQ128F427F954,106.069,4.0,0.541,0.728,9.0,-5.833,0.0262,0.853,3.54e-05,0.111,0.971
TRAEZMX128F425C3CE,182.258,3.0,0.148,0.442,1.0,-7.052,0.0306,0.726,0.0489,0.141,0.0969
TRAFAAS12903CF0BE2,121.995,4.0,0.564,0.641,2.0,-7.845,0.0367,5.67e-05,0.789,0.18,0.187
TRAFABD128F9321D41,110.917,4.0,0.282,0.0756,4.0,-26.424,0.0335,0.926,0.909,0.0805,0.109
TRAFAGF128F93184F8,127.983,4.0,0.666,0.914,10.0,-8.374,0.0395,0.00594,0.00037,0.621,0.161
TRAFAID128F4243DAF,152.035,4.0,0.636,0.914,9.0,-10.687,0.061,0.000986,0.00302,0.754,0.0416
TRAFAJA128F9333A92,121.148,4.0,0.622,0.854,2.0,-8.131,0.0322,0.00368,0.942,0.459,0.102
TRAFAJC128E078888B,156.964,3.0,0.495,0.195,4.0,-18.649,0.0426,0.905,0.000754,0.594,0.1
TRAFAKH128F9339643,116.72,4.0,0.54,0.398,4.0,-9.306,0.0278,0.534,9.75e-05,0.245,0.119
TRAFAKZ128F933D7B9,88.371,4.0,0.597,0.532,0.0,-9.207,0.0345,0.0579,0.0,0.467,0.217
TRAFAQY12903CA70F7,145.028,4.0,0.388,0.994,10.0,-2.388,0.188,0.0252,3.14e-06,0.302,0.094
TRAFATP128F424A9B7,91.359,4.0,0.682,0.68,5.0,-12.204,0.0579,0.341,3.63e-05,0.962,0.22
TRAFAXI128F9303F5B,127.486,3.0,0.685,0.621,5.0,-11.12,0.0271,0.514,0.00603,0.805,0.0587
TRAFBDA128F14592A9,96.798,4.0,0.553,0.704,0.0,-11.39,0.0748,0.78,3.98e-06,0.684,0.0644
TRAFBDW128F932C0DA,171.827,4.0,0.484,0.738,7.0,-5.526,0.176,0.185,0.000409,0.814,0.0581
TRAFBGP128F1451DFF,101.644,4.0,0.642,0.739,4.0,-6.764,0.0383,0.469,0.00012,0.725,0.0909
TRAFBIO128F930138A,72.469,3.0,0.407,0.136,8.0,-15.351,0.0434,0.899,0.00223,0.176,0.11
TRAFBPN128F428B8CF,140.031,4.0,0.543,0.605,4.0,-10.781,0.0332,0.242,0.0371,0.512,0.0841
TRAFBXW128E0787291,120.393,4.0,0.724,0.635,9.0,-10.908,0.0304,0.00183,0.059,0.915,0.293
TRAFBYD128F424ECD2,139.469,4.0,0.29,0.446,2.0,-10.106,0.042,0.472,0.0,0.189,0.979
TRAFCHV12903C9D7A4,101.464,3.0,0.711,0.0664,4.0,-16.933,0.0328,0.842,2.6e-05,0.308,0.102
TRAFCMW128F933E808,120.104,4.0,0.568,0.509,7.0,-7.042,0.199,0.0246,0.0,0.21,0.0759
TRAFCVI128C7196BE6,72.847,4.0,0.692,0.388,10.0,-13.899,0.289,0.701,0.0,0.866,0.0676
TRAFCWJ128F42515AE,79.89,4.0,0.7,0.295,5.0,-8.926,0.0421,0.954,0.0,0.466,0.112
TRAFDBU128F93095F8,102.044,4.0,0.74,0.464,2.0,-8.546,0.0439,0.00949,0.0106,0.762,0.209
TRAFDJI128F427274E,93.804,4.0,0.396,0.89,7.0,-5.87,0.0448,2.58e-05,0.000696,0.508,0.23
TRAFDPK128F930F2A3,88.701,4.0,0.602,0.705,4.0,-6.975,0.448,0.144,0.0,0.759,0.532
TRAFDQJ12903CA09B9,91.375,3.0,0.209,0.33,7.0,-6.515,0.0324,0.522,0.0,0.393,0.104
TRAFDQM128F9337218,129.674,4.0,0.319,0.712,0.0,-5.015,0.0292,0.00128,0.000828,0.229,0.12
TRAFDXV12903D085CF,123.092,4.0,0.792,0.359,11.0,-15.514,0.0352,0.465,0.116,0.332,0.0879
TRAFELG128F427C373,130.112,4.0,0.543,0.83,4.0,-3.473,0.0492,0.00294,1.63e-05,0.467,0.0746
TRAFEOY128F4259E97,180.138,3.0,0.71,0.538,1.0,-8.17,0.0476,0.603,0.0,0.646,0.102
TRAFEUS128F4258E64,189.534,4.0,0.11,0.0641,0.0,-25.404,0.0496,0.934,0.955,0.164,0.0699
TRAFEZF128F426C497,140.11,4.0,0.568,0.932,0.0,-3.671,0.0522,1.04e-05,0.0991,0.668,0.0664
TRAFFCC128F9348D0D,113.679,4.0,0.79,0.655,0.0,-10.209,0.103,0.664,2.22e-06,0.915,0.0591
TRAFFEE12903CC04B4,89.979,4.0,0.345,0.184,7.0,-14.309,0.0361,0.685,0.913,0.118,0.0946
TRAFFEM128F42A2223,86.788,4.0,0.14,0.232,7.0,-19.373,0.0363,0.723,0.823,0.0855,0.125
TRAFFEQ12903CF4356,139.984,1.0,0.596,0.492,5.0,-8.287,0.0313,0.206,0.00245,0.677,0.128
TRAFFIW128F4236391,95.378,4.0,0.589,0.489,5.0,-13.486,0.0447,0.0853,0.000224,0.551,0.121
TRAFFKV12903CE29B5,153.754,4.0,0.742,0.391,5.0,-13.226,0.0962,0.824,1.04e-05,0.553,0.217
TRAFFPR128F421A35F,131.259,4.0,0.626,0.92,1.0,-5.385,0.0476,0.00143,0.178,0.828,0.102
TRAFFRG128F421BD23,126.072,4.0,0.444,0.592,9.0,-6.144,0.0423,0.387,0.000465,0.261,0.967
TRAFFSE128F429FB8D,75.74,4.0,0.517,0.0638,4.0,-17.907,0.0376,0.972,3.11e-05,0.489,0.345
TRAFGCY128F4246B9C,116.17,4.0,0.404,0.336,11.0,-12.792,0.0404,0.319,5.28e-06,0.111,0.319
TRAFGKU128F42889EF,80.967,4.0,0.498,0.539,9.0,-8.39,0.0236,0.293,0.0,0.332,0.11
TRAFGMJ128F930F532,114.226,4.0,0.689,0.763,1.0,-9.547,0.0695,0.151,0.0037,0.86,0.0865
TRAFGPC128F9310D55,98.069,4.0,0.249,0.688,5.0,-8.314,0.034,8.82e-05,0.831,0.264,0.102
TRAFGTJ128F42802B8,101.388,3.0,0.476,0.403,5.0,-8.779,0.0293,0.655,0.000186,0.498,0.361
TRAFHBH128F42970EF,82.708,4.0,0.634,0.372,5.0,-14.516,0.0348,0.112,3.04e-05,0.374,0.141
TRAFHBM128F92EE7B0,204.937,4.0,0.0672,0.898,1.0,-3.721,0.0656,1.41e-06,0.979,0.428,0.0916
TRAFHHN128F9317216,148.246,4.0,0.235,0.879,10.0,-3.932,0.0804,0.0144,0.00107,0.452,0.157
TRAFHJI128F9302CFF,85.711,4.0,0.428,0.723,8.0,-5.361,0.323,0.0688,0.0,0.663,0.258
TRAFHKA128F429F7C0,87.526,4.0,0.755,0.307,10.0,-11.05,0.0325,0.994,0.091,0.668,0.126
TRAFHWP128F9333343,130.176,4.0,0.413,0.393,0.0,-7.638,0.0402,0.415,0.0,0.237,0.253
TRAFHYI128F92F87BB,187.823,4.0,0.314,0.784,1.0,-4.418,0.117,0.137,0.0,0.43,0.909
TRAFIBB128F4242351,120.6,4.0,0.91,0.524,7.0,-12.427,0.0936,0.0186,0.0911,0.564,0.0734
TRAFIBT128F92FA8DE,163.603,4.0,0.364,0.3,8.0,-15.676,0.0386,0.839,0.00119,0.386,0.355
TRAFICE128F4294E27,171.856,3.0,0.475,0.562,11.0,-15.935,0.951,0.848,0.0,0.438,0.754
TRAFIDH128F4275C0D,170.333,4.0,0.8,0.404,4.0,-11.185,0.289,0.338,0.0,0.684,0.0794
TRAFIGU12903CC70C2,113.968,4.0,0.651,0.931,7.0,-4.733,0.0737,0.618,0.0,0.462,0.966
TRAFIHK12903CBDFF1,160.223,3.0,0.455,0.409,7.0,-11.377,0.0277,0.446,6.88e-05,0.118,0.0966
TRAFINB128F426E2F1,149.525,4.0,0.216,0.0808,1.0,-22.373,0.0416,0.899,0.589,0.0311,0.109
TRAFIPS128F428AF8E,75.632,3.0,0.437,0.00886,7.0,-20.093,0.0367,0.947,2.93e-06,0.237,0.122
TRAFIQB128F423DCBA,135.903,1.0,0.428,0.771,3.0,-12.648,0.0431,0.000151,0.0571,0.337,0.347
TRAFISG128F4263F8A,63.813,4.0,0.618,0.53,7.0,-10.039,0.0557,0.526,0.0,0.751,0.0533
TRAFITO12903D0D16A,150.013,3.0,0.267,0.399,0.0,-14.092,0.0291,0.0139,0.254,0.254,0.0743
TRAFJBM128F9307AA0,129.618,4.0,0.534,0.677,5.0,-6.814,0.126,0.312,0.0,0.662,0.679
TRAFJJJ128E078E0B8,125.993,4.0,0.817,0.789,0.0,-10.616,0.0428,0.00198,0.59,0.932,0.952
TRAFJQT12903CAA19E,124.398,4.0,0.667,0.416,6.0,-12.376,0.287,0.466,0.0,0.969,0.785
TRAFJRD128F4288F65,154.762,4.0,0.762,0.407,4.0,-15.101,0.117,0.0695,0.000883,0.862,0.226
TRAFJRJ128F932EC8C,107.982,4.0,0.662,0.945,5.0,-5.262,0.177,0.13,0.0,0.757,0.119
TRAFJUG128F92C77B1,100.935,3.0,0.424,0.43,8.0,-7.709,0.0471,0.726,0.0,0.199,0.108
TRAFJUT128F42358BC,124.324,3.0,0.283,0.439,10.0,-8.31,0.115,0.00356,0.302,0.127,0.111
TRAFJUW128F427A988,88.153,4.0,0.738,0.622,5.0,-10.251,0.0335,0.351,0.0528,0.531,0.0954
TRAFJVI128F428FA50,141.693,4.0,0.627,0.891,4.0,-7.174,0.0418,0.0194,4.57e-05,0.9,0.0704
TRAFJVT128F4235E2B,151.848,4.0,0.617,0.586,9.0,-6.984,0.07,0.259,0.0,0.58,0.269
TRAFJXD128F931D0C4,110.955,4.0,0.572,0.623,4.0,-8.294,0.142,0.754,0.0,0.861,0.192
TRAFKBW128F428C4E6,130.853,4.0,0.755,0.624,11.0,-10.383,0.0314,0.553,0.0,0.933,0.0785
TRAFKDF12903D09556,108.414,4.0,0.465,0.387,2.0,-7.991,0.0264,0.449,0.0,0.434,0.294
TRAFKDG12903CAB85C,117.058,4.0,0.648,0.606,5.0,-6.9,0.028,0.35,0.0315,0.65,0.25
TRAFKDY128F932079B,115.176,4.0,0.405,0.393,0.0,-17.458,0.0366,0.438,0.827,0.134,0.0965
TRAFKFP128F93366A1,126.998,4.0,0.688,0.991,5.0,-8.66,0.0352,0.633,0.912,0.24,0.0798
TRAFKII128F1487F99,116.002,4.0,0.55,0.869,1.0,-9.387,0.0324,0.0111,0.411,0.44,0.115
TRAFKKS128F92E3F23,142.006,4.0,0.426,0.904,2.0,-2.889,0.0529,0.00274,0.0,0.51,0.35
TRAFKLP128F423A724,81.934,4.0,0.541,0.714,5.0,-5.563,0.0547,0.579,0.0,0.623,0.606
TRAFKMJ128F14661D8,136.271,4.0,0.735,0.743,7.0,-4.611,0.0337,0.0038,0.024,0.707,0.0661
TRAFKPI128EF357763,122.158,4.0,0.518,0.74,0.0,-9.025,0.0379,0.109,1.52e-06,0.462,0.512
TRAFKRE128F932002B,175.937,4.0,0.421,0.761,1.0,-3.835,0.0362,0.00261,0.0,0.681,0.124
TRAFKRN128F4215CC8,125.865,4.0,0.656,0.553,0.0,-10.559,0.0363,0.558,0.681,0.493,0.109
TRAFKSA128F930F4FA,179.911,4.0,0.808,0.727,7.0,-7.619,0.293,0.287,0.000235,0.653,0.11
TRAFKTU128F4234726,119.729,3.0,0.539,0.465,0.0,-10.09,0.0488,0.506,0.0367,0.629,0.0754
TRAFKUS128F92D28DC,120.003,4.0,0.7,0.662,2.0,-6.685,0.0768,0.106,0.0,0.853,0.143
TRAFLAR128F427FE8D,110.604,4.0,0.918,0.389,9.0,-17.161,0.105,0.032,0.00732,0.761,0.0468
TRAFLDX128F92DE085,143.677,4.0,0.456,0.323,10.0,-11.812,0.0316,0.449,0.131,0.519,0.149
TRAFLFY128F92C637A,132.982,4.0,0.161,0.0249,4.0,-21.129,0.0422,0.965,0.727,0.0368,0.133
TRAFLGM128F9358F47,109.659,4.0,0.535,0.488,5.0,-11.593,0.0374,0.277,0.00209,0.229,0.0766
TRAFLMU128F4274A4D,81.847,4.0,0.656,0.74,4.0,-4.804,0.391,0.538,1.54e-06,0.771,0.24
TRAFLNZ128F92FE8CB,85.363,4.0,0.415,0.426,2.0,-12.161,0.0621,0.905,0.011,0.615,0.217
TRAFLYF128F1477D12,120.653,4.0,0.659,0.558,11.0,-13.42,0.106,0.994,0.416,0.763,0.12
TRAFLYL128F932DB93,58.258,4.0,0.0973,0.677,8.0,-7.61,0.386,0.00159,0.395,0.0331,0.353
TRAFLZY128F148959F,105.867,4.0,0.442,0.978,4.0,-2.763,0.105,0.000324,0.00797,0.241,0.125
TRAFMES128F930AB06,94.033,4.0,0.157,0.989,4.0,-4.943,0.222,0.0273,0.00044,0.0443,0.802
TRAFMHB12903CF4F12,109.685,4.0,0.514,0.187,7.0,-12.805,0.0312,0.93,0.677,0.54,0.0899
TRAFMHY128F92FDDBF,108.117,4.0,0.898,0.566,8.0,-9.146,0.324,0.0447,0.0,0.73,0.234
TRAFMIA128F92E2B2B,129.666,4.0,0.382,0.184,8.0,-12.321,0.0352,0.545,8.76e-06,0.212,0.0863
TRAFMIO12903CAF172,91.208,3.0,0.537,0.342,5.0,-18.853,0.0366,0.854,0.0428,0.908,0.158
TRAFMNM128F4251008,88.01,4.0,0.631,0.183,10.0,-22.489,0.047,0.883,0.229,0.595,0.0986
TRAFMPX128F4246C49,136.357,4.0,0.47,0.919,8.0,-3.5,0.0627,3.32e-05,0.107,0.515,0.136
TRAFMQA12903CDA8D3,126.185,4.0,0.489,0.961,4.0,-3.105,0.0644,0.00205,2.34e-06,0.92,0.087
TRAFMZT12903CBAE53,89.943,4.0,0.549,0.8,6.0,-4.538,0.0324,0.031,0.0,0.745,0.135
TRAFNAH128F42A400D,106.488,4.0,0.445,0.263,5.0,-16.033,0.0414,0.604,0.134,0.0374,0.119
TRAFNBM128F92F4F88,238.995,3.0,0.512,0.206,4.0,-11.998,0.0694,0.824,8.52e-06,0.346,0.182
TRAFNEI128F1458CAA,100.676,4.0,0.5,0.82,6.0,-13.186,0.0566,0.0181,0.406,0.502,0.12
TRAFNGR12903CE3ACF,120.052,4.0,0.777,0.462,8.0,-8.582,0.0391,0.754,1.39e-05,0.834,0.277
TRAFNJM128F933D6DB,142.983,1.0,0.558,0.924,7.0,-2.465,0.0793,0.0488,0.0,0.521,0.117
TRAFNMJ128F92D15D8,107.843,4.0,0.641,0.235,7.0,-14.681,0.0342,0.878,0.000137,0.508,0.107
TRAFNNT128F92E4E81,99.973,4.0,0.534,0.539,7.0,-7.596,0.0293,0.0308,0.00889,0.315,0.151
TRAFNPA128EF34E7A7,177.864,4.0,0.58,0.762,5.0,-5.154,0.0413,0.605,0.0,0.727,0.323
TRAFNVQ12903CE7322,72.045,4.0,0.481,0.252,1.0,-16.827,0.047,0.74,7.9e-06,0.45,0.0686
TRAFNVU128F932361A,97.67,3.0,0.461,0.0697,5.0,-16.385,0.0484,0.881,0.0,0.32,0.131
TRAFNWS128F931A45D,73.037,3.0,0.634,0.127,0.0,-13.644,0.0485,0.896,0.849,0.387,0.158
TRAFOHK128F425F232,120.582,4.0,0.623,0.552,2.0,-7.657,0.0727,0.249,0.00175,0.789,0.193
TRAFOKY128F4276D91,177.262,4.0,0.522,0.609,3.0,-7.151,0.368,0.134,0.0,0.775,0.166
TRAFOKY128F92ED751,175.655,4.0,0.342,0.827,9.0,-3.821,0.0369,0.00623,0.0,0.413,0.0783
TRAFONO128F4248100,138.351,4.0,0.391,0.669,9.0,-7.009,0.0459,0.00339,0.000326,0.492,0.0582
TRAFOTS128F42255A6,99.936,4.0,0.886,0.367,4.0,-6.485,0.0592,0.064,0.0,0.649,0.111
TRAFOZW128F92F1594,147.997,4.0,0.614,0.867,0.0,-4.234,0.0268,0.00579,0.0,0.669,0.0663
TRAFPAY128F146B23B,126.658,4.0,0.681,0.835,11.0,-9.069,0.0348,0.595,0.838,0.652,0.0482
TRAFPDD128F92FBBA6,136.807,4.0,0.274,0.228,7.0,-21.126,0.0428,0.987,0.879,0.249,0.0967
TRAFPFW128F423B0A6,187.982,4.0,0.561,0.985,10.0,-7.296,0.107,0.00719,0.801,0.581,0.0688
TRAFPHE128F4267123,83.968,4.0,0.413,0.6,2.0,-20.162,0.0503,0.0952,0.109,0.573,0.311
TRAFPIX128F42369C3,92.003,4.0,0.775,0.443,0.0,-9.607,0.215,0.0454,0.0,0.27,0.0706
TRAFPLF12903CD8AE1,51.933,4.0,0.269,0.175,9.0,-23.353,0.0344,0.649,0.939,0.049,0.724
TRAFPPX128F92DD3E1,118.857,4.0,0.594,0.663,11.0,-7.877,0.029,0.748,0.0538,0.576,0.102
TRAFPQG128E07870D6,160.743,3.0,0.47,0.349,4.0,-13.179,0.0713,0.918,0.896,0.206,0.077
TRAFPST128F932BBE0,53.043,4.0,0.25,0.988,5.0,-1.867,0.173,3.99e-06,0.909,0.285,0.332
TRAFQAJ128F429458C,88.179,4.0,0.42,0.622,0.0,-11.061,0.0396,0.645,0.0,0.608,0.1
TRAFQBZ128F93440E2,115.742,4.0,0.411,0.887,0.0,-5.342,0.124,0.0983,0.0,0.494,0.119
TRAFQCJ128F4244503,115.998,4.0,0.723,0.611,10.0,-12.425,0.0331,0.207,0.0871,0.922,0.236
